127.0.0.1, 2011-06-26 16:14:11, GET, /codeAct/static/ca_index.html, HTTP/1.1, 304, 0.002042
127.0.0.1, 2011-07-01 17:47:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025358
127.0.0.1, 2011-07-01 17:48:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.057985
127.0.0.1, 2011-07-01 17:48:16, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018794
127.0.0.1, 2011-07-01 17:48:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018577
127.0.0.1, 2011-07-01 17:48:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016214
127.0.0.1, 2011-07-01 17:48:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020031
127.0.0.1, 2011-07-01 17:48:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014649
127.0.0.1, 2011-07-01 17:48:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014664
127.0.0.1, 2011-07-01 18:23:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.059804
127.0.0.1, 2011-07-01 18:23:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.179146
127.0.0.1, 2011-07-01 18:27:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.038955
127.0.0.1, 2011-07-01 18:27:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.184316
127.0.0.1, 2011-07-01 18:28:00, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.100689
127.0.0.1, 2011-07-01 18:28:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022254
127.0.0.1, 2011-07-01 18:28:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022774
127.0.0.1, 2011-07-01 18:28:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019456
127.0.0.1, 2011-07-01 18:28:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025070
127.0.0.1, 2011-07-01 18:28:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016796
127.0.0.1, 2011-07-01 18:28:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016440
127.0.0.1, 2011-07-01 18:28:10, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022391
127.0.0.1, 2011-07-01 18:28:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022440
127.0.0.1, 2011-07-01 18:28:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018421
127.0.0.1, 2011-07-01 18:28:15, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015910
127.0.0.1, 2011-07-01 18:28:16, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022644
127.0.0.1, 2011-07-01 18:28:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017993
127.0.0.1, 2011-07-01 18:28:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016448
127.0.0.1, 2011-07-01 18:28:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017758
127.0.0.1, 2011-07-01 18:28:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017953
127.0.0.1, 2011-07-01 18:28:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018199
127.0.0.1, 2011-07-01 18:28:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022604
127.0.0.1, 2011-07-01 18:28:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014020
127.0.0.1, 2011-07-01 18:28:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017649
127.0.0.1, 2011-07-01 18:28:24, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017369
127.0.0.1, 2011-07-01 18:28:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018090
127.0.0.1, 2011-07-01 18:28:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024833
127.0.0.1, 2011-07-01 18:28:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014057
127.0.0.1, 2011-07-01 18:28:27, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016292
127.0.0.1, 2011-07-01 18:28:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023773
127.0.0.1, 2011-07-01 18:28:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014192
127.0.0.1, 2011-07-01 18:28:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014514
127.0.0.1, 2011-07-01 18:28:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017570
127.0.0.1, 2011-07-01 18:29:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026677
127.0.0.1, 2011-07-01 18:29:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017803
127.0.0.1, 2011-07-01 18:29:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022871
127.0.0.1, 2011-07-01 18:29:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017805
127.0.0.1, 2011-07-01 18:29:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015379
127.0.0.1, 2011-07-01 18:29:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022913
127.0.0.1, 2011-07-01 18:29:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018096
127.0.0.1, 2011-07-01 18:29:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018163
127.0.0.1, 2011-07-01 18:29:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014263
127.0.0.1, 2011-07-01 18:29:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016205
127.0.0.1, 2011-07-01 18:29:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022800
127.0.0.1, 2011-07-01 18:29:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020219
127.0.0.1, 2011-07-01 18:29:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016995
127.0.0.1, 2011-07-01 18:29:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017781
127.0.0.1, 2011-07-01 18:32:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.035846
127.0.0.1, 2011-07-01 18:32:40, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024037
127.0.0.1, 2011-07-01 18:32:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024779
127.0.0.1, 2011-07-01 18:32:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021835
127.0.0.1, 2011-07-01 18:32:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018032
127.0.0.1, 2011-07-01 18:32:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017685
127.0.0.1, 2011-07-01 18:32:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017861
127.0.0.1, 2011-07-01 19:07:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.186350
127.0.0.1, 2011-07-01 19:08:24, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029606
127.0.0.1, 2011-07-01 19:08:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025625
127.0.0.1, 2011-07-01 19:08:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022217
127.0.0.1, 2011-07-01 19:08:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014417
127.0.0.1, 2011-07-01 19:08:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019415
127.0.0.1, 2011-07-01 19:08:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017418
127.0.0.1, 2011-07-01 19:24:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.271640
127.0.0.1, 2011-07-01 19:24:16, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017360
127.0.0.1, 2011-07-01 19:24:17, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017022
127.0.0.1, 2011-07-01 19:24:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017309
127.0.0.1, 2011-07-01 19:24:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020454
127.0.0.1, 2011-07-01 19:24:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022324
127.0.0.1, 2011-07-01 19:24:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021954
127.0.0.1, 2011-07-01 19:24:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017640
127.0.0.1, 2011-07-01 19:25:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.037836
127.0.0.1, 2011-07-01 19:25:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032638
127.0.0.1, 2011-07-01 19:25:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033833
127.0.0.1, 2011-07-01 19:25:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032354
127.0.0.1, 2011-07-01 19:29:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.132467
127.0.0.1, 2011-07-01 19:29:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033363
127.0.0.1, 2011-07-01 19:29:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026869
127.0.0.1, 2011-07-01 19:29:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020932
127.0.0.1, 2011-07-01 19:29:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013830
127.0.0.1, 2011-07-01 19:29:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017677
127.0.0.1, 2011-07-01 19:29:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016958
127.0.0.1, 2011-07-01 19:29:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019244
127.0.0.1, 2011-07-01 19:32:10, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.075909
127.0.0.1, 2011-07-01 19:32:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016749
127.0.0.1, 2011-07-01 19:32:14, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.082396
127.0.0.1, 2011-07-01 19:32:16, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027861
127.0.0.1, 2011-07-01 19:32:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019004
127.0.0.1, 2011-07-01 19:32:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022783
127.0.0.1, 2011-07-01 19:33:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.101702
127.0.0.1, 2011-07-01 19:33:05, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021275
127.0.0.1, 2011-07-01 19:33:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019417
127.0.0.1, 2011-07-01 19:33:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013910
127.0.0.1, 2011-07-01 19:33:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019724
127.0.0.1, 2011-07-01 19:33:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030753
127.0.0.1, 2011-07-01 19:33:15, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025668
127.0.0.1, 2011-07-01 19:33:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.039649
127.0.0.1, 2011-07-01 19:33:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019335
127.0.0.1, 2011-07-01 19:33:28, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032335
127.0.0.1, 2011-07-01 19:33:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023286
127.0.0.1, 2011-07-01 19:33:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023393
127.0.0.1, 2011-07-01 19:33:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021281
127.0.0.1, 2011-07-01 19:33:31, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022929
127.0.0.1, 2011-07-01 19:33:32, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017881
127.0.0.1, 2011-07-01 19:33:37, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028735
127.0.0.1, 2011-07-01 19:33:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029051
127.0.0.1, 2011-07-01 19:33:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023557
127.0.0.1, 2011-07-01 19:33:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030303
127.0.0.1, 2011-07-01 19:33:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021121
127.0.0.1, 2011-07-01 19:33:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017869
127.0.0.1, 2011-07-01 19:33:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023306
127.0.0.1, 2011-07-01 19:34:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026946
127.0.0.1, 2011-07-01 19:34:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019941
127.0.0.1, 2011-07-01 19:34:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014633
127.0.0.1, 2011-07-01 19:34:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024816
127.0.0.1, 2011-07-01 19:34:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020729
127.0.0.1, 2011-07-01 19:34:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014399
127.0.0.1, 2011-07-01 19:34:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020724
127.0.0.1, 2011-07-01 19:34:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014476
127.0.0.1, 2011-07-01 19:34:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013635
127.0.0.1, 2011-07-01 19:34:05, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019831
127.0.0.1, 2011-07-01 19:58:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.033046
127.0.0.1, 2011-07-01 19:58:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015934
127.0.0.1, 2011-07-01 19:58:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014537
127.0.0.1, 2011-07-01 19:58:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017854
127.0.0.1, 2011-07-01 19:58:42, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014645
127.0.0.1, 2011-07-01 19:58:43, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019836
127.0.0.1, 2011-07-01 19:58:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018096
127.0.0.1, 2011-07-01 19:58:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018210
127.0.0.1, 2011-07-01 19:58:45, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.013993
127.0.0.1, 2011-07-01 20:35:38, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.983223
127.0.0.1, 2011-07-01 20:37:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028286
127.0.0.1, 2011-07-01 20:37:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018693
127.0.0.1, 2011-07-01 20:38:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.028156
127.0.0.1, 2011-07-01 20:38:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020136
127.0.0.1, 2011-07-01 20:38:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026364
127.0.0.1, 2011-07-01 20:38:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020594
127.0.0.1, 2011-07-01 20:38:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026307
127.0.0.1, 2011-07-01 20:38:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021069
127.0.0.1, 2011-07-01 20:38:10, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023544
127.0.0.1, 2011-07-01 20:38:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023963
127.0.0.1, 2011-07-01 20:38:11, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015110
127.0.0.1, 2011-07-01 20:38:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025386
127.0.0.1, 2011-07-01 20:38:12, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014825
127.0.0.1, 2011-07-01 21:25:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.449493
127.0.0.1, 2011-07-01 21:25:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019580
127.0.0.1, 2011-07-01 21:25:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014229
127.0.0.1, 2011-07-01 21:26:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.038887
127.0.0.1, 2011-07-01 21:26:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.030036
127.0.0.1, 2011-07-01 21:47:13, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.147777
127.0.0.1, 2011-07-01 21:50:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.093231
127.0.0.1, 2011-07-01 21:50:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018168
127.0.0.1, 2011-07-01 21:50:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.019882
127.0.0.1, 2011-07-01 21:51:03, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020684
127.0.0.1, 2011-07-01 21:51:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017515
127.0.0.1, 2011-07-01 21:51:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021334
127.0.0.1, 2011-07-01 21:51:19, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018161
127.0.0.1, 2011-07-01 21:51:20, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017210
127.0.0.1, 2011-07-01 21:51:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016953
127.0.0.1, 2011-07-01 21:51:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017088
127.0.0.1, 2011-07-01 21:51:29, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016616
127.0.0.1, 2011-07-01 21:51:30, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016907
127.0.0.1, 2011-07-01 21:51:31, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017666
127.0.0.1, 2011-07-01 21:51:33, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016711
127.0.0.1, 2011-07-01 21:51:34, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032155
127.0.0.1, 2011-07-01 21:51:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016737
127.0.0.1, 2011-07-01 21:51:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.022254
127.0.0.1, 2011-07-01 21:54:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.058338
127.0.0.1, 2011-07-01 21:54:23, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.101668
127.0.0.1, 2011-07-01 21:54:31, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017173
127.0.0.1, 2011-07-01 21:54:34, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016617
127.0.0.1, 2011-07-01 21:54:35, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016919
127.0.0.1, 2011-07-01 21:54:36, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017085
127.0.0.1, 2011-07-01 21:54:39, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.014907
127.0.0.1, 2011-07-01 21:54:40, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024101
127.0.0.1, 2011-07-01 21:54:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016674
127.0.0.1, 2011-07-01 21:54:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023386
127.0.0.1, 2011-07-01 21:54:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020326
127.0.0.1, 2011-07-01 21:54:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023602
127.0.0.1, 2011-07-01 21:54:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017118
127.0.0.1, 2011-07-01 21:54:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.011553
127.0.0.1, 2011-07-01 21:54:52, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024687
127.0.0.1, 2011-07-01 21:54:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018530
127.0.0.1, 2011-07-01 21:54:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017657
127.0.0.1, 2011-07-01 21:54:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023788
127.0.0.1, 2011-07-01 21:54:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017483
127.0.0.1, 2011-07-01 21:54:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017147
127.0.0.1, 2011-07-01 21:54:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017024
127.0.0.1, 2011-07-01 21:54:58, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017264
127.0.0.1, 2011-07-01 21:54:59, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026097
127.0.0.1, 2011-07-01 21:55:01, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018232
127.0.0.1, 2011-07-01 21:55:02, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021369
127.0.0.1, 2011-07-01 21:55:04, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017095
127.0.0.1, 2011-07-01 21:55:06, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016990
127.0.0.1, 2011-07-01 21:55:07, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017402
127.0.0.1, 2011-07-01 21:55:08, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017002
127.0.0.1, 2011-07-01 21:55:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.025387
127.0.0.1, 2011-07-01 21:58:09, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.087575
127.0.0.1, 2011-07-01 21:58:18, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017579
127.0.0.1, 2011-07-01 21:58:21, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016810
127.0.0.1, 2011-07-01 21:58:25, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017002
127.0.0.1, 2011-07-01 21:58:26, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018155
127.0.0.1, 2011-07-01 22:01:41, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.107420
127.0.0.1, 2011-07-01 22:02:44, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.032926
127.0.0.1, 2011-07-01 22:02:46, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017661
127.0.0.1, 2011-07-01 22:02:47, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017373
127.0.0.1, 2011-07-01 22:02:48, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.031172
127.0.0.1, 2011-07-01 22:02:49, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015203
127.0.0.1, 2011-07-01 22:02:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.020813
127.0.0.1, 2011-07-01 22:02:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.016842
127.0.0.1, 2011-07-01 22:02:51, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.021302
127.0.0.1, 2011-07-01 22:02:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027454
127.0.0.1, 2011-07-01 22:02:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.015530
127.0.0.1, 2011-07-01 22:02:56, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.024989
127.0.0.1, 2011-07-01 22:02:57, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.029659
127.0.0.1, 2011-07-01 22:05:50, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.123569
127.0.0.1, 2011-07-01 22:05:53, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.026250
127.0.0.1, 2011-07-01 22:05:54, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.017648
127.0.0.1, 2011-07-01 22:05:55, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.027347
127.0.0.1, 2011-07-01 22:05:59, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.018189
127.0.0.1, 2011-07-01 22:06:00, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023495
127.0.0.1, 2011-07-01 22:06:00, GET, /codeAct/ca_controller/quiz.html, HTTP/1.1, 200, 0.023965
